brand,model,year,mileage,condition,color,owners_count,accident,month,price,days_to_sell,brand_encoded,model_encoded,color_encoded,age,mileage_per_year,is_premium_color,price_normalized
Hyundai,Santa Fe,2012,350000,3,Серый,2,0,7,246000,61,6,47,3,14,23333.333333333332,1,0.2852173913043478
Chery,Tiggo 4,2024,20451,9,Черный,1,0,3,1136000,36,2,52,5,2,6817.0,1,2.459147424511545
Lada,Vesta,2020,142299,8,Серый,1,1,12,328000,84,8,60,3,6,20328.428571428572,1,1.1555146212295648
Hyundai,Creta,2011,312815,10,Серебристый,3,0,10,297000,36,6,16,2,15,19550.9375,1,0.3489272157428441
Haval,Jolion,2017,161993,8,Синий,1,0,9,490000,59,5,26,4,9,16199.3,0,0.8103567907095643
Mercedes-Benz,E-Class,2025,17740,3,Черный,1,1,9,1332000,67,10,18,5,1,8870.0,1,1.4600263650466485
Kia,Sorento,2017,146894,1,Белый,2,0,6,509000,58,7,49,0,9,14689.4,1,0.5756816783981412
Lada,Granta,2015,262082,5,Черный,3,0,8,117000,36,8,23,5,11,21840.166666666668,1,0.41303116147308777
UAZ,Profi,2012,165026,1,Серый,2,0,12,85000,78,14,41,3,14,11001.733333333334,1,0.3354690446750846
Lada,Niva Travel,2011,318969,6,Синий,1,0,5,84000,47,8,35,4,15,19935.5625,0,0.2966570732787248
Lada,Largus,2012,184282,1,Синий,3,0,9,77000,82,8,33,4,14,12285.466666666667,0,0.2723110252356696
Exeed,LX,2015,150867,9,Синий,2,0,9,604000,42,3,31,4,11,12572.25,0,0.766641003766204
Geely,Coolray,2023,56269,3,Серый,1,1,3,1046000,94,4,14,3,3,14067.25,1,1.3212543831686325
Lada,Niva Travel,2020,113957,5,Серебристый,2,0,6,335000,44,8,35,2,6,16279.57142857143,1,1.1830966612901523
Kia,K5,2013,224527,1,Серый,2,0,2,232000,63,7,28,3,13,16037.642857142857,1,0.2632861426348351
Mazda,CX-5,2011,253050,1,Черный,4,1,11,150000,93,9,12,5,15,15815.625,1,0.18886464275231934
Exeed,VX,2017,189451,7,Синий,1,0,10,632000,65,3,59,4,9,18945.1,0,0.803651469612106
Kia,Rio,2018,211287,3,Серебристый,3,0,4,563000,49,7,46,2,8,23476.333333333332,1,0.6687173867476658
BMW,X3,2021,88251,7,Серебристый,2,0,4,1426000,46,0,62,2,5,14708.5,1,1.6223103701962092
Kia,K5,2017,157713,1,Черный,1,0,9,524000,61,7,28,5,9,15771.3,1,0.5946635290545413
Changan,Alsvin,2024,59418,3,Черный,1,1,8,543000,90,1,5,5,2,19806.0,1,1.4546680207311948
Toyota,RAV4,2017,132655,3,Белый,2,1,11,463000,83,13,43,0,9,13265.5,1,0.5415807942962179
Changan,CS35 Plus,2011,168585,9,Белый,3,0,4,345000,26,1,9,0,15,10536.5625,1,0.41364528500217623
Skoda,Octavia,2023,60785,6,Серый,1,0,1,1611000,57,12,36,3,3,15196.25,1,1.8431456070068224
Lada,Niva Travel,2025,22499,5,Серебристый,1,0,3,612000,35,8,35,2,1,11249.5,1,2.161358676744995
Lada,Vesta,2018,101166,4,Серый,1,0,3,269000,52,8,60,3,8,11240.666666666666,1,0.9476629058254663
Chery,Tiggo 7 Pro,2023,65826,6,Белый,1,0,5,1428000,50,2,53,0,3,16456.5,1,1.7506006963173637
Changan,CS35 Plus,2019,143982,6,Черный,1,1,4,691000,59,1,9,5,7,17997.75,1,0.8284895418449385
Toyota,Camry,2017,107000,4,Серебристый,1,1,1,595000,80,13,13,2,9,10700.0,1,0.6732763390387121
Mercedes-Benz,E-Class,2023,47730,3,Серебристый,1,0,4,1285000,50,10,18,2,3,11932.5,1,1.4085089182319395
BMW,X3,2012,154154,2,Серебристый,4,1,7,245000,81,0,62,2,14,10276.933333333332,1,0.2787279387784511
BMW,X5,2014,255370,3,Серый,3,0,4,290000,69,0,63,3,12,19643.846153846152,1,0.3402954240264435
BMW,3 Series,2024,41281,5,Красный,1,0,4,1697000,29,0,1,1,2,13760.333333333334,0,1.9857558706471257
Nissan,Juke,2025,17569,1,Белый,1,1,3,1182000,58,11,27,0,1,8784.5,1,1.325548416121429
Haval,F7,2022,50250,4,Синий,2,0,1,1158000,89,5,19,4,4,10050.0,0,1.3772367805589096
Volkswagen,Tiguan,2012,246556,2,Черный,2,0,9,226000,70,15,55,5,14,16437.066666666666,1,0.25186968970497065
Changan,CS55,2012,137574,1,Красный,1,0,4,265000,69,1,10,1,14,9171.6,0,0.31348499911374167
BMW,X5,2018,89628,1,Серебристый,2,0,7,636000,56,0,63,2,8,9958.666666666666,1,0.74630306786489
Hyundai,Solaris,2014,135435,8,Серебристый,2,1,3,480000,36,6,48,2,12,10418.076923076924,1,0.5890754435522264
Exeed,RX,2019,144072,6,Серебристый,2,1,2,626000,64,3,44,2,7,18009.0,1,0.7880309184988671
Kia,Rio,2019,153997,7,Синий,1,0,4,886000,38,7,46,4,7,19249.625,0,1.0523687471730585
Mercedes-Benz,GLC,2012,132647,7,Черный,1,1,2,358000,67,10,21,5,14,8843.133333333333,1,0.4319987606860255
Haval,F7x,2023,28254,5,Белый,1,1,6,1196000,62,5,20,0,3,7063.5,1,1.4909794434148271
Haval,F7x,2016,111561,5,Черный,2,0,12,640000,67,5,20,5,10,10141.90909090909,1,0.7978485315932186
Lada,Vesta,2017,157955,2,Белый,1,1,11,134000,85,8,60,0,9,15795.5,1,0.4720699976974442
Haval,Jolion,2019,89316,7,Синий,1,0,5,737000,24,5,26,4,7,11164.5,0,1.2188427648019364
Changan,UNI-K,2023,60543,1,Белый,1,0,10,1132000,68,1,58,0,3,15135.75,1,1.391252391865012
Toyota,Camry,2022,65850,1,Белый,2,0,4,976000,59,13,13,0,4,13170.0,1,1.1043995073979547
BMW,3 Series,2017,233083,2,Серебристый,2,1,10,315000,74,0,1,2,9,23308.3,1,0.3685993513575984
Skoda,Karoq,2018,124599,2,Красный,3,0,1,603000,69,12,29,1,8,13844.333333333334,0,0.6996903200280006
UAZ,Profi,2017,186385,6,Серый,1,0,5,196000,33,14,41,3,9,18638.5,1,0.7735521500743128
Hyundai,Creta,2024,26595,8,Серый,1,0,11,2005000,44,6,16,3,2,8865.0,1,2.3555524160417587
Skoda,Octavia,2022,61638,3,Белый,1,0,11,1224000,82,12,36,0,4,12327.6,1,1.4003787852118874
Geely,Coolray,2025,13495,6,Серый,1,0,3,1961000,47,4,14,3,1,6747.5,1,2.4770361810647112
Mercedes-Benz,GLE,2012,234949,5,Красный,4,1,6,209000,54,10,22,1,14,15663.266666666666,0,0.23016633533088288
UAZ,Pickup,2015,166328,7,Красный,1,0,2,186000,68,14,39,1,11,13860.666666666666,0,0.7102006076152872
Toyota,RAV4,2016,164630,1,Серый,2,0,6,412000,69,13,43,3,10,14966.363636363636,1,0.4819250264579736
Chery,Arrizo 8,2021,135765,5,Серебристый,2,0,9,1084000,62,2,6,2,5,22627.5,1,1.2965092722455978
Geely,Monjaro,2014,234178,6,Черный,2,0,3,366000,32,4,34,5,12,18013.69230769231,1,0.446130465188056
Exeed,VX,2014,158632,9,Черный,3,0,6,532000,34,3,59,5,12,12202.461538461539,1,0.6764914269519626
BMW,X5,2024,40411,1,Белый,1,0,1,1342000,72,0,63,0,2,13470.333333333334,1,1.5747464104947835
Skoda,Rapid,2025,9890,1,Серый,1,0,1,1443000,77,12,45,3,1,4945.0,1,1.6987054422766614
BMW,5 Series,2020,69222,9,Синий,2,0,9,1228000,28,0,2,4,6,9888.857142857143,0,1.4205489536228837
BMW,X5,2015,177534,3,Синий,3,0,9,387000,74,0,63,4,11,14794.5,0,0.4541183762008057
Mercedes-Benz,C-Class,2013,199179,8,Черный,4,0,11,381000,44,10,8,5,13,14227.07142857143,1,0.4620085483767689
Volkswagen,Jetta,2019,134084,5,Белый,1,0,9,838000,43,15,25,0,7,16760.5,1,0.978247072157159
Haval,Jolion,2012,216587,4,Серебристый,2,0,10,201000,90,5,26,2,14,14439.133333333333,1,0.33241166312780085
Geely,Coolray,2025,21755,10,Белый,1,1,8,2074000,66,4,14,0,1,10877.5,1,2.6197720752311127
BMW,X5,2016,105124,7,Серый,2,0,6,762000,52,0,63,3,10,9556.727272727272,1,0.8941555624418964
Mercedes-Benz,GLC,2014,251984,10,Красный,1,0,10,429000,21,10,21,1,12,19383.384615384617,0,0.5176744925539244
BMW,X3,2012,216437,9,Серебристый,1,1,2,308000,42,0,62,2,14,14429.133333333333,1,0.35040083732148136
Geely,Tugella,2017,114294,1,Серебристый,3,0,3,493000,60,4,57,2,9,11429.4,1,0.610913816813504
Exeed,RX,2017,155638,9,Синий,1,0,9,734000,37,3,44,4,9,15563.8,0,0.9239851344699176
Hyundai,Creta,2014,265406,2,Черный,3,0,2,289000,70,6,16,5,12,20415.846153846152,1,0.33952850286088193
Chery,Tiggo 8,2013,286276,9,Синий,4,0,10,332000,38,2,54,4,13,20448.285714285714,0,0.40468500061523316
Haval,F7,2014,223634,4,Серый,1,0,3,332000,61,5,19,3,12,17202.615384615383,1,0.39485545003934197
BMW,X5,2012,191758,5,Синий,1,1,11,261000,73,0,63,4,14,12783.866666666667,0,0.3062658816237992
Geely,Tugella,2013,346303,10,Красный,2,0,2,365000,43,4,57,1,13,24735.928571428572,0,0.4522992761398153
BMW,X3,2020,89876,5,Синий,2,0,5,1098000,48,0,62,4,6,12839.42857142857,0,1.2491562317499563
Skoda,Rapid,2020,110036,9,Серебристый,2,0,10,1219000,11,12,45,2,6,15719.42857142857,1,1.4350117353674636
Mercedes-Benz,GLC,2011,267799,10,Синий,3,0,12,316000,50,10,21,4,15,16737.4375,0,0.38131734183459237
Haval,Jolion,2014,243144,7,Серый,4,0,3,273000,51,5,26,3,12,18703.384615384617,1,0.451484497681043
Mazda,CX-5,2013,225676,8,Серый,1,0,6,387000,23,9,12,3,13,16119.714285714286,1,0.4872707783009839
Chery,Tiggo 7 Pro,2011,299759,6,Серебристый,1,0,4,236000,41,2,53,2,15,18734.9375,1,0.28931496101603493
Geely,Atlas Pro,2023,52281,1,Черный,1,0,1,1161000,82,4,7,5,3,13070.25,1,1.4615455224957055
Hyundai,Creta,2023,44484,7,Синий,1,1,10,1364000,55,6,16,4,3,11121.0,0,1.602480546374543
Kia,Rio,2023,41759,10,Синий,1,0,1,1914000,34,7,46,4,3,10439.75,0,2.2734015599201287
Exeed,VX,2011,298623,8,Синий,3,1,4,228000,45,3,59,4,15,18663.9375,0,0.2899248972651268
Mercedes-Benz,E-Class,2015,212029,2,Красный,1,0,3,350000,54,10,18,1,11,17669.083333333332,0,0.3836405613861314
Mercedes-Benz,GLE,2021,95325,6,Белый,2,0,4,1347000,46,10,22,0,5,15887.5,1,1.4834165248358815
Volkswagen,Polo,2015,167249,4,Черный,3,1,11,360000,105,15,40,5,11,13937.416666666666,1,0.3938183255037977
Geely,Tugella,2013,181402,2,Серебристый,1,1,9,217000,84,4,57,2,13,12957.285714285714,1,0.2689012134858628
Volkswagen,Jetta,2019,174152,4,Черный,1,1,10,550000,91,15,25,5,7,21769.0,1,0.6420476010578012
Nissan,Almera,2012,69312,10,Серебристый,1,0,5,555000,17,11,4,2,14,4620.8,1,0.5989821286338387
Skoda,Karoq,2021,157244,3,Красный,2,1,2,696000,87,12,29,1,5,26207.333333333332,0,0.8076027574452544
Nissan,Juke,2011,271587,9,Синий,1,0,10,278000,32,11,27,4,15,16974.1875,0,0.31176181022145283
Mercedes-Benz,E-Class,2016,277719,8,Черный,1,1,7,460000,42,10,18,5,10,25247.18181818182,1,0.5042133092503441
Kia,Sportage,2014,312754,10,Черный,1,0,6,424000,34,7,50,5,12,24058.0,1,0.4875086512915541
Mazda,3,2020,104370,8,Синий,1,0,12,1274000,44,9,0,4,6,14910.0,0,1.4093433185592745
Geely,Atlas Pro,2017,209438,8,Синий,2,1,5,510000,45,4,7,4,9,20943.8,0,0.642022580941266
Chery,Tiggo 8,2018,121986,4,Красный,1,0,7,680000,74,2,54,1,8,13554.0,0,0.8288728928263811
Haval,F7x,2018,136993,4,Серый,3,0,11,659000,75,5,20,3,8,15221.444444444445,1,0.8215346598748923
Kia,K5,2021,86463,9,Серый,2,0,1,1512000,28,7,28,3,5,14410.5,1,1.7158993433787528
Toyota,RAV4,2015,197115,10,Белый,2,0,10,589000,38,13,43,0,11,16426.25,1,0.6889656324848215
Mercedes-Benz,GLC,2019,117434,6,Черный,2,0,5,1011000,38,10,21,5,7,14679.25,1,1.2199741537809268
Hyundai,Solaris,2024,39061,1,Белый,1,0,6,1264000,79,6,48,0,2,13020.333333333334,1,1.5512320013541963
Haval,Jolion,2025,21957,8,Красный,1,0,1,1564000,63,5,26,1,1,10978.5,0,2.586526572795426
Lada,Vesta,2018,107979,9,Черный,3,0,2,310000,23,8,60,5,8,11997.666666666666,1,1.092102233479162
Mazda,CX-5,2023,65891,1,Серебристый,1,1,5,946000,67,9,12,2,3,16472.75,1,1.1911063469579606
Skoda,Karoq,2012,117269,2,Белый,1,1,11,267000,99,12,29,0,14,7817.933333333333,1,0.3098131267785674
Chery,Tiggo 7 Pro,2014,183002,4,Белый,2,0,10,379000,80,2,53,0,12,14077.076923076924,1,0.4646202128181239
Volkswagen,Polo,2023,43283,6,Красный,1,1,5,1203000,57,15,40,1,3,10820.75,0,1.316009571058524
Mercedes-Benz,GLC,2014,248420,6,Черный,1,0,9,382000,52,10,21,5,12,19109.23076923077,1,0.46095957145827304
Skoda,Kodiaq,2013,250774,3,Черный,2,0,4,253000,55,12,30,5,13,17912.428571428572,1,0.3122675999125082
Hyundai,Solaris,2020,116044,1,Красный,2,0,12,718000,83,6,48,1,6,16577.714285714286,0,0.8811586843135387
Chery,Tiggo 7 Pro,2023,37365,4,Белый,1,1,3,1127000,82,2,53,0,3,9341.25,1,1.381601529936743
Changan,CS35 Plus,2013,199436,7,Серебристый,4,0,5,344000,37,1,9,2,13,14245.42857142857,1,0.41244631316159025
UAZ,Patriot,2024,50019,9,Серый,1,0,7,668000,32,14,38,3,2,16673.0,1,2.340473700665165
Toyota,Corolla,2019,142421,5,Черный,2,0,4,804000,39,13,15,5,7,17802.625,1,0.9541731811443338
Lada,Largus,2016,193749,8,Белый,3,0,11,197000,48,8,33,0,10,17613.545454545456,1,0.696691843784765
Kia,K5,2012,311527,5,Красный,1,1,10,218000,72,7,28,1,14,20768.466666666667,0,0.24739818575169847
Mercedes-Benz,C-Class,2014,185211,9,Серый,1,1,1,418000,45,10,8,3,12,14247.0,1,0.5068755202663764
Volkswagen,Polo,2012,350000,1,Красный,3,0,1,190000,63,15,40,1,14,23333.333333333332,0,0.2078485606825599
Volkswagen,Jetta,2015,191509,1,Синий,3,0,2,313000,68,15,25,4,11,15959.083333333334,0,0.36538345296562147
Kia,Rio,2023,64564,9,Белый,1,0,4,1790000,8,7,46,0,3,16141.0,1,2.126117446320287
Nissan,Qashqai,2023,47521,4,Белый,1,0,7,1493000,63,11,42,0,3,11880.25,1,1.7644085673811283
Toyota,Corolla,2018,99615,9,Серебристый,3,0,8,1004000,44,13,15,2,8,11068.333333333334,1,1.191529693866805
Volkswagen,Passat,2024,38239,4,Красный,1,0,8,1622000,59,15,37,1,2,12746.333333333334,0,1.8909884935252346
Toyota,Corolla,2023,47259,4,Серый,1,0,5,1399000,42,13,15,3,3,11814.75,1,1.6603088064936853
Toyota,Camry,2023,44635,7,Серый,1,0,11,1784000,71,13,13,3,3,11158.75,1,2.018697460243802
Mazda,CX-5,2016,195334,2,Синий,3,0,9,414000,64,9,12,4,10,17757.636363636364,0,0.5212664139964014
Skoda,Rapid,2011,316856,9,Синий,2,0,5,289000,30,12,45,4,15,19803.5,0,0.34021197007481296
Nissan,Juke,2016,240067,7,Синий,2,1,1,393000,80,11,27,4,10,21824.272727272728,0,0.4407280266799675
Exeed,TX,2024,50052,9,Черный,1,0,9,2028000,36,3,51,5,2,16684.0,1,2.513132483584396
Hyundai,Santa Fe,2013,185205,4,Черный,2,0,9,351000,61,6,47,5,13,13228.92857142857,1,0.40695652173913044
Toyota,Corolla,2016,108045,2,Красный,1,0,12,546000,78,13,15,1,10,9822.272727272728,0,0.6479832797323462
Hyundai,Solaris,2017,160634,1,Красный,3,0,11,455000,73,6,48,1,9,16063.4,0,0.5583944308672146
Geely,Atlas Pro,2019,78994,9,Черный,2,0,9,1168000,41,4,7,5,7,9874.25,1,1.4703575971360756
UAZ,Patriot,2022,77671,7,Синий,1,1,7,399000,63,14,38,4,4,15534.2,0,1.3979775547386237
Lada,Vesta,2011,123534,10,Серебристый,3,1,3,129000,27,8,60,2,15,7720.875,1,0.45445544554455447
Haval,F7,2024,29938,2,Серебристый,1,1,5,1113000,78,5,19,2,2,9979.333333333334,1,1.323717216547553
BMW,5 Series,2025,10700,6,Белый,1,1,9,1616000,59,0,2,0,1,5350.0,1,1.8693868966242508
Toyota,RAV4,2012,237680,7,Серый,4,0,10,299000,41,13,43,3,14,15845.333333333334,1,0.3497465604634323
Mercedes-Benz,E-Class,2017,194043,8,Белый,1,0,9,691000,35,10,18,0,9,19404.3,1,0.7574160797651909
Nissan,Juke,2025,18794,7,Синий,1,1,1,1844000,60,11,27,4,1,9397.0,0,2.06794524477827
Changan,CS55,2021,85225,7,Синий,1,1,2,1030000,58,1,10,4,5,14204.166666666666,0,1.2184511286307693
Mazda,3,2012,293587,4,Серебристый,1,1,8,197000,63,9,0,2,14,19572.466666666667,1,0.21792828395304326
Hyundai,Creta,2024,14890,10,Синий,1,0,7,2174000,35,6,16,4,2,4963.333333333333,0,2.554100225673209
Changan,CS55,2023,38898,3,Серый,1,1,7,970000,99,1,10,3,3,9724.5,1,1.147473392982375
Changan,CS55,2018,108258,10,Красный,3,1,5,833000,57,1,10,1,8,12028.666666666666,0,0.9854075632518747
Chery,Tiggo 8,2021,80223,4,Белый,1,1,3,808000,78,2,54,0,5,13370.5,1,0.9848960255936999
Lada,Niva Travel,2020,118279,1,Белый,1,0,12,251000,87,8,35,0,6,16897.0,1,0.8864395880114276
BMW,3 Series,2018,159460,10,Черный,3,0,12,878000,48,0,1,5,8,17717.777777777777,1,1.0273975571173697
BMW,3 Series,2020,68372,10,Белый,1,1,1,1201000,57,0,1,0,6,9767.42857142857,1,1.4053581618427802
Exeed,RX,2012,350000,4,Серебристый,1,1,9,196000,114,3,44,2,14,23333.333333333332,1,0.24673172528079543
Toyota,RAV4,2011,248535,8,Серебристый,2,1,9,257000,48,13,43,2,15,15533.4375,1,0.3006182810672311
Haval,F7x,2011,171853,1,Черный,4,0,10,220000,80,5,20,5,15,10740.8125,1,0.27426043273516887
Kia,Rio,2015,203207,5,Белый,2,0,5,426000,28,7,46,0,11,16933.916666666668,1,0.5059921967220349
Chery,Tiggo 8,2022,54633,10,Серый,1,1,5,1327000,44,2,54,3,4,10926.6,1,1.6175210717361879
Geely,Atlas Pro,2025,5372,2,Серебристый,1,0,4,1510000,70,4,7,2,1,2686.0,1,1.900890386708454
UAZ,Patriot,2024,33016,5,Синий,1,1,7,422000,56,14,38,4,2,11005.333333333334,0,1.4785627270669153
Volkswagen,Polo,2013,152614,6,Белый,1,0,10,464000,50,15,40,0,13,10901.0,1,0.5075880639826726
Exeed,LX,2024,40440,4,Серебристый,1,1,5,1273000,98,3,31,2,2,13480.0,1,1.6157847645602281
Skoda,Octavia,2025,9662,6,Серый,1,0,5,1959000,31,12,36,3,1,4831.0,1,2.241292516527849
Mazda,6,2013,221995,3,Синий,2,0,3,267000,58,9,3,4,13,15856.785714285714,0,0.31460014388209445
UAZ,Hunter,2020,117525,4,Синий,1,1,4,228000,65,14,24,4,6,16789.285714285714,0,0.8679817905918057
Lada,Vesta,2017,97007,3,Серый,3,0,10,195000,47,8,60,3,9,9700.7,1,0.6869675339626986
Changan,CS35 Plus,2025,20170,3,Белый,1,0,6,1656000,89,1,9,0,1,10085.0,1,1.985497368010446
Mercedes-Benz,C-Class,2025,10399,10,Красный,1,0,7,2327000,20,10,8,1,1,5199.5,0,2.8217687455977463
Nissan,Juke,2018,42226,5,Серый,1,0,4,852000,41,11,27,3,8,4691.777777777777,1,0.9554714471535174
Exeed,RX,2019,190922,10,Серый,2,1,11,798000,69,3,44,3,7,23865.25,1,1.0045505957860956
BMW,5 Series,2011,309253,2,Серебристый,4,0,3,204000,55,0,2,2,15,19328.3125,1,0.2359869597223683
Skoda,Kodiaq,2013,169567,4,Красный,1,1,8,300000,85,12,30,1,13,12111.92857142857,0,0.37027778645751963
Kia,Sportage,2024,41973,3,Серый,1,0,4,1485000,49,7,50,3,2,13991.0,1,1.7074300640753721
Kia,Sportage,2019,109331,1,Черный,2,0,8,665000,71,7,50,5,7,13666.375,1,0.7646067290303855
Kia,Sportage,2025,11328,3,Синий,1,1,11,1309000,90,7,50,4,1,5664.0,0,1.50506798240718
Geely,Monjaro,2024,34963,7,Красный,1,0,10,1719000,68,4,34,1,2,11654.333333333334,0,2.095350463547181
Changan,UNI-K,2016,142248,4,Черный,1,0,2,565000,81,1,58,5,10,12931.636363636364,1,0.694397174384922
Mercedes-Benz,E-Class,2014,98571,10,Серый,1,1,11,608000,69,10,18,3,12,7582.384615384615,1,0.6664384609221939
Chery,Tiggo 8,2019,146835,2,Красный,1,1,5,490000,81,2,54,1,7,18354.375,0,0.5972760551248923
Exeed,LX,2012,270337,1,Белый,2,0,10,186000,80,3,31,0,14,18022.466666666667,1,0.23608481241806947
BMW,5 Series,2023,43174,5,Красный,1,0,12,1396000,48,0,2,1,3,10793.5,0,1.614891155747187
Chery,Arrizo 8,2022,73253,10,Черный,2,0,9,1546000,39,2,6,5,4,14650.6,1,1.8490805672432602
Nissan,Qashqai,2015,150448,7,Черный,3,1,10,517000,72,11,42,5,11,12537.333333333334,1,0.6109840785907859
Volkswagen,Tiguan,2017,112279,1,Черный,2,0,12,552000,66,15,55,5,9,11227.9,1,0.6151861447661231
Lada,Vesta,2022,101364,3,Серый,2,1,11,316000,107,8,60,3,4,20272.8,1,1.1132396960626296
Hyundai,Santa Fe,2012,291365,1,Белый,3,0,8,198000,59,6,47,0,14,19424.333333333332,1,0.22956521739130434
Nissan,Juke,2022,50142,3,Красный,1,0,9,1196000,47,11,27,1,4,10028.4,0,1.3412486511685526
Mercedes-Benz,C-Class,2019,80494,7,Красный,2,1,1,938000,74,10,8,1,7,10061.75,0,1.1374383684446436
Haval,F7,2011,342306,7,Серебристый,3,0,10,256000,71,5,19,2,15,21394.125,1,0.30446685304238413
Geely,Monjaro,2012,216906,7,Синий,4,0,5,297000,30,4,34,4,14,14460.4,0,0.36202390207883234
Mazda,CX-5,2022,43507,4,Черный,2,0,7,1342000,59,9,12,5,4,8701.4,1,1.6897090038240836
Toyota,Land Cruiser Prado,2025,25379,8,Серебристый,1,0,8,2347000,29,13,32,2,1,12689.5,1,2.50511812814743
UAZ,Profi,2021,87331,2,Серый,2,0,12,298000,77,14,41,3,5,14555.166666666666,1,1.1761150036844144
Haval,Jolion,2019,63761,7,Белый,1,0,10,716000,60,5,26,0,7,7970.125,1,1.1841131880572409
Hyundai,Tucson,2011,303305,7,Серый,2,1,8,247000,64,6,56,3,15,18956.5625,1,0.29843120322394934
Mazda,CX-5,2013,300030,3,Красный,4,0,9,260000,60,9,12,1,13,21430.714285714286,0,0.3273653807706869
Geely,Coolray,2011,350000,2,Синий,1,0,3,171000,74,4,14,4,15,21875.0,0,0.21599856550844757
Haval,Dargo,2018,129987,10,Черный,2,1,6,838000,63,5,17,5,8,14443.0,1,1.0370914491255105
Skoda,Karoq,2024,28997,5,Красный,1,1,1,1402000,81,12,29,1,2,9665.666666666666,0,1.6268090027848372
UAZ,Patriot,2015,214704,5,Серый,1,0,10,144000,56,14,38,3,11,17892.0,1,0.5045332528379995
Skoda,Rapid,2022,82280,5,Серебристый,2,1,11,1099000,88,12,45,2,4,16456.0,1,1.2937472495232507
Kia,Sorento,2015,229293,4,Синий,3,0,12,355000,70,7,49,4,11,19107.75,0,0.40150686803799635
Mercedes-Benz,C-Class,2015,187227,8,Серый,2,0,9,534000,36,10,8,3,11,15602.25,1,0.6475395402446052
Mazda,6,2014,209496,3,Черный,1,0,2,344000,66,9,3,5,12,16115.076923076924,1,0.40532752620015167
Hyundai,Creta,2018,154493,1,Белый,1,0,3,529000,56,6,16,0,8,17165.88888888889,1,0.6214898893197458
UAZ,Hunter,2018,130083,10,Черный,3,0,8,329000,55,14,24,5,8,14453.666666666666,1,1.2524824960732635
